Product Title;Product Version;Product Artist;Product Barcode;Product Catalog Number;Product Label;Asset Title;Asset Version;Asset Artist;Asset ISRC;Asset Duration;Sale ID;Report ID;Report Name;Sale Unit Type;Sale Type;Sale Start date;Sale End date;Sale Store Name;Sale Country;Unit Count;Royalty;Currency;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;953873410;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;GB;1;0,084943608;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953873408;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;GB;6;0,334698775;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953873403;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;GB;1;0,046622385;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;953873400;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;GB;2;0,169887217;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;953873390;136098;;Asset;Other;2019-03-03;2019-03-30;iTunes;SE;2;0,002793095;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953886395;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;LT;1;0,03631574;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953886393;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;ES;1;0,027126492;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953886356;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;NL;1;0,044419368;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953886349;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;97;5,581851808;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953886347;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;BE;3;0,267755916;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;953886339;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;24;2,727693792;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953886305;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;2;0,141116592;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953886229;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;5;0,152061348;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953886186;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;ES;1;0,08989634;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953886013;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;BE;1;0,043817024;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953886012;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;2;0,072239256;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;953886011;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;4;0,454615632;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953886010;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;3;0,340961724;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;953886009;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;5;0,28772432;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953885970;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;34;1,18353592;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;953888166;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;1;0,06463934;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953888158;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;4;0,258557361;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;953888127;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;2;0,067842275;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953888104;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;2;0,060824539;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;953888081;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;LT;1;0,03631574;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953888056;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;ES;2;0,08467836;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953888002;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;1;0,02441223;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953887976;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;11;0,711032744;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;953887938;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;US;1;0,033921137;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953885906;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;2;0,096319008;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953885893;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;BE;2;0,178503944;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953885891;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;1;0,056788432;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953885890;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;29;1,668801056;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953885879;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;AT;2;0,174357576;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953885878;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;AT;1;0,043480832;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953885860;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;3;0,150698064;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953885849;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;32;1,11391616;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953885828;136098;;Asset;Streaming;2019-02-01;2019-03-01;KKBox;JP;2;0,393779152;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953885124;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;1;0,057544864;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;953885119;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;1;0,056788432;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953885104;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;5;0,1279981;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;953885085;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;1;0,03480988;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953884777;136098;;Asset;Streaming;2019-03-01;2019-03-31;Amazon Unlimited GB;GB;2;0,255524005;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953886148;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;3;0,340961724;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;953886141;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;3;0,340961724;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953886139;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;37;2,129159968;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953886132;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;BE;1;0,043817024;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953886079;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;LT;1;0,03631574;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953886071;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;LT;2;0,07263148;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;953886070;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;LT;1;0,03631574;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953886060;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;ES;1;0,027126492;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953886040;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;NL;1;0,024429952;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953886022;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;2;0,227307816;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;953886019;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FI;11;1,250192988;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953884750;136098;;Asset;Download;2019-03-16;2019-03-17;Google Play;NO;1;3,92224;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;953884703;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;3;0,10442964;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953889154;136098;;Asset;Streaming;2019-01-01;2019-02-01;TDC Play Musik;DK;1;0,053860937;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889138;136098;;Asset;Streaming;2019-01-01;2019-02-01;TDC Play Musik;DK;5;0,269304686;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953889118;136098;;Asset;Streaming;2018-11-01;2018-12-01;TDC Play Musik;DK;17;0,867621357;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889115;136098;;Asset;Streaming;2018-11-01;2018-12-01;TDC Play Musik;DK;2;0,102073101;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889107;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;4;0,212123458;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953888702;136098;;Asset;Streaming;2019-01-01;2019-02-01;TDC Play Musik;DK;3;0,161582811;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953885080;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;7;0,24366916;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;953885079;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;3;0,074676648;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953885058;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;2;0,139351584;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953884985;136098;;Asset;Streaming;2019-03-01;2019-03-31;Amazon Unlimited DE;DE;3;0,220990208;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953884952;136098;;Asset;Streaming;2019-03-01;2019-03-31;Amazon Unlimited US;US;8;0,328748497;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953884901;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;3;0,10442964;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;953884900;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;2;0,06961976;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953884875;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;1;0,069675792;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953888682;136098;;Asset;Streaming;2018-11-01;2018-12-01;TDC Play Musik;DK;6;0,306219303;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953888679;136098;;Asset;Streaming;2018-11-01;2018-12-01;TDC Play Musik;DK;4;0,204146202;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;953888643;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;41;0;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953888576;136098;;Asset;Streaming;2019-01-01;2019-02-01;TDC Play Musik;DK;46;2,477603111;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953888554;136098;;Asset;Streaming;2018-12-01;2019-01-01;TDC Play Musik;DK;5;0,255182752;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953888541;136098;;Asset;Streaming;2018-11-01;2018-12-01;TDC Play Musik;DK;14;0,714511706;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953888524;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;1;0,053030864;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953888519;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;6;0,010019027;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953884568;136098;;Asset;Streaming;2019-03-01;2019-03-31;Amazon Unlimited US;US;14;1,275108279;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953884131;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;4;0,13923952;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953884130;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;9;0,224029944;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953884109;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;1;0,069675792;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953884098;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;2;0,073219816;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953884068;136098;;Asset;Streaming;2018-08-01;2018-09-01;Anghami;LB;1;0,001131485;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953889093;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;2;0,106061729;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889013;136098;;Asset;Streaming;2019-01-01;2019-02-01;TDC Play Musik;DK;10;0,538609372;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889002;136098;;Asset;Streaming;2018-12-01;2019-01-01;TDC Play Musik;DK;1;0,044290132;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953888843;136098;;Asset;Streaming;2018-12-01;2019-01-01;TDC Play Musik;DK;1;0,05103655;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953888841;136098;;Asset;Streaming;2018-12-01;2019-01-01;TDC Play Musik;DK;10;0,510365504;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953888814;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;15;0,795462966;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953881494;136098;;Asset;Streaming;2019-03-01;2019-04-01;Google Play;SE;7;0,414146107;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953881480;136098;;Asset;Streaming;2019-03-01;2019-04-01;Google Play;SE;7;0,414146107;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889471;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;20;1,060617289;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953889464;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;1;0,053030864;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953889463;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;14;0;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953889460;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;1;0,053030864;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953889454;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;5;0,00834919;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;953889451;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;6;0,010019027;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;953889417;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;UA;1;0,016351825;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889402;136098;;Asset;Streaming;2019-01-01;2019-02-01;TDC Play Musik;DK;1;0,053860937;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953889379;136098;;Asset;Streaming;2018-12-01;2019-01-01;TDC Play Musik;DK;2;0,088580263;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;953889360;136098;;Asset;Streaming;2018-11-01;2018-12-01;TDC Play Musik;DK;17;0,901524695;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953889344;136098;;Asset;Streaming;2018-10-01;2018-11-01;TDC Play Musik;DK;14;0,742432102;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953884511;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;5;0,1740494;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;953884510;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;DE;8;0,199137728;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;953884502;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;3;0,067805724;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953884482;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;20;0,73219816;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953884346;136098;;Asset;Download;2019-03-02;2019-03-03;Google Play;SE;1;4,06232;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953884307;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;3;0,209027376;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;953884296;136098;;Asset;Streaming;2019-03-01;2019-03-28;Apple Music;FR;1;0,036609908;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;953884184;136098;;Asset;Streaming;2019-03-01;2019-03-31;Amazon Unlimited US;US;5;0,220798997;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;953884168;136098;;Product;Download;2019-03-16;2019-03-17;Google Play;NO;1;3,95726;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953884168;136098;;Product;Download;2019-03-16;2019-03-17;Google Play;NO;1;3,95726;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;953884168;136098;;Product;Download;2019-03-16;2019-03-17;Google Play;NO;1;3,95726;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;953884168;136098;;Product;Download;2019-03-16;2019-03-17;Google Play;NO;1;3,95726;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;953884150;136098;;Asset;Other;2019-03-01;2019-03-31;Google Play;SE;5;0,013156539;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953889333;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;1;0;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;953889332;136098;;Asset;Other;2018-12-01;2019-01-01;Saavn;;1;0,001669838;SEK;;;
